348222.000,5982688.000,1112.570
348224.000,5982688.000,1112.040
348226.000,5982688.000,1112.040
348228.000,5982688.000,1112.040
348230.000,5982688.000,1111.700
348232.000,5982688.000,1111.390
348234.000,5982688.000,1111.400
348236.000,5982688.000,1111.590
348238.000,5982688.000,1112.210
348240.000,5982688.000,1112.210
348242.000,5982688.000,1112.110
348244.000,5982688.000,1112.120
348246.000,5982688.000,1112.040
348248.000,5982688.000,1111.880
348250.000,5982688.000,1111.880
348252.000,5982688.000,1111.740
348254.000,5982688.000,1111.700
348256.000,5982688.000,1111.710
348258.000,5982688.000,1111.430
348260.000,5982688.000,1111.560
348262.000,5982688.000,1111.480
348264.000,5982688.000,1111.160
348266.000,5982688.000,1110.940
348268.000,5982688.000,1111.120
348270.000,5982688.000,1112.110
348272.000,5982688.000,1112.300
348274.000,5982688.000,1112.210
348276.000,5982688.000,1112.240
348278.000,5982688.000,1112.310
348280.000,5982688.000,1112.290
348282.000,5982688.000,1112.290
348284.000,5982688.000,1112.160
348286.000,5982688.000,1112.260
348288.000,5982688.000,1112.050
348290.000,5982688.000,1111.740
348292.000,5982688.000,1111.610
348294.000,5982688.000,1111.690
348296.000,5982688.000,1111.740
348298.000,5982688.000,1111.970
348300.000,5982688.000,1111.920
348302.000,5982688.000,1111.940
348304.000,5982688.000,1111.900
348306.000,5982688.000,1111.860
348308.000,5982688.000,1111.890
348310.000,5982688.000,1111.610
348312.000,5982688.000,1111.650
348314.000,5982688.000,1111.670
348316.000,5982688.000,1111.740
348318.000,5982688.000,1111.990
348320.000,5982688.000,1111.960
348322.000,5982688.000,1112.040
348324.000,5982688.000,1112.060
348326.000,5982688.000,1112.080
